0,1,2
0.3635551631450653,0.19883710145950317,0.13137568533420563
0.27742069959640503,0.21652299165725708,0.13553237915039062
0.2724408805370331,0.1662413477897644,0.13507302105426788
0.21510852873325348,0.15691742300987244,0.1632973700761795
0.17440162599086761,0.15691742300987244,0.12941621243953705
0.2892662286758423,0.13487432897090912,0.16688714921474457
0.2255554348230362,0.1194620132446289,0.16717487573623657
0.16863930225372314,0.12798818945884705,0.15528029203414917
0.24536778032779694,0.12230080366134644,0.14918699860572815
0.15051712095737457,0.12016454339027405,0.22175100445747375
0.2000160664319992,0.129394993185997,0.1305004358291626
0.2375211864709854,0.13892413675785065,0.15228676795959473
0.26518476009368896,0.1561061292886734,0.14869339764118195
0.2515406906604767,0.14920563995838165,0.14560125768184662
0.3843093514442444,0.16306987404823303,0.16094207763671875
0.2758505642414093,0.1257111132144928,0.1655144840478897
0.2959998846054077,0.16314758360385895,0.1765197366476059
0.13386493921279907,0.11878383904695511,0.12927775084972382
0.14911364018917084,0.11728518456220627,0.1581413745880127
0.14871901273727417,0.1194620132446289,0.1264120191335678
0.22394607961177826,0.15230689942836761,0.1476903110742569
0.22035250067710876,0.12542498111724854,0.16560783982276917
0.4052498936653137,0.15322963893413544,0.1668611764907837
0.19752104580402374,0.12230080366134644,0.14282415807247162
0.1929721236228943,0.13360561430454254,0.18177391588687897
0.14020949602127075,0.11728518456220627,0.1350065916776657
0.26899757981300354,0.12689915299415588,0.2307431995868683
0.1970580667257309,0.1214461475610733,0.14605222642421722
0.15285451710224152,0.11728518456220627,0.12883324921131134
0.14998053014278412,0.11728518456220627,0.14571590721607208
0.17066647112369537,0.1257111132144928,0.1264614760875702
0.22998420894145966,0.13740146160125732,0.1284364014863968
0.18967290222644806,0.13415981829166412,0.12908180058002472
0.1720130294561386,0.12023977935314178,0.13677255809307098
0.16581612825393677,0.12360825389623642,0.12937764823436737
0.1525704711675644,0.19848351180553436,0.14023002982139587
0.22762900590896606,0.1376289576292038,0.1291773021221161
0.3252251148223877,0.16764113306999207,0.1449299156665802
0.15040697157382965,0.11728518456220627,0.19363243877887726
0.15795235335826874,0.11865081638097763,0.16313491761684418
0.49010995030403137,0.2003171592950821,0.178362637758255
0.1834394782781601,0.12421466410160065,0.13449726998806
0.26883214712142944,0.3384973704814911,0.12844233214855194
0.211845263838768,0.15005937218666077,0.142278254032135
0.21558426320552826,0.14198024570941925,0.14338921010494232
0.35702767968177795,0.1856825053691864,0.20248495042324066
0.16893364489078522,0.11865081638097763,0.16332969069480896
0.25781792402267456,0.1968538463115692,0.13323773443698883
0.17213782668113708,0.12302297353744507,0.1539694219827652
0.22686530649662018,0.12505850195884705,0.13720223307609558
0.1446300894021988,0.1194620132446289,0.121050164103508
0.16306018829345703,0.12575006484985352,0.13359777629375458
0.1441512256860733,0.12385988980531693,0.12300646305084229
0.18700039386749268,0.1194620132446289,0.16098907589912415
0.20104050636291504,0.12907327711582184,0.20806297659873962
0.8148155808448792,0.8267838954925537,0.24473878741264343
0.15973065793514252,0.11728518456220627,0.13681858777999878
0.21546918153762817,0.12596523761749268,0.240549236536026
0.16458624601364136,0.1433553546667099,0.2531605064868927
0.19816014170646667,0.16039778292179108,0.12253143638372421
0.15102002024650574,0.11865081638097763,0.13255825638771057
0.39186108112335205,0.18841059505939484,0.22270874679088593
0.4083177149295807,0.18841059505939484,0.1817585676908493
0.1620599925518036,0.1216350793838501,0.1572873294353485
0.19851434230804443,0.1358158141374588,0.15565402805805206
0.18022803962230682,0.12210293114185333,0.23079261183738708
0.14709803462028503,0.12136627733707428,0.13851259648799896
0.15432386100292206,0.11865081638097763,0.14339467883110046
0.2440624237060547,0.13340184092521667,0.2215173840522766
0.13777905702590942,0.1262025237083435,0.1215783953666687
0.2671612799167633,0.13203218579292297,0.17819921672344208
0.30164265632629395,0.15230192244052887,0.1428767293691635
0.2318822592496872,0.1642858237028122,0.1352217197418213
0.22327680885791779,0.14039131999015808,0.13242080807685852
0.19687718152999878,0.13402454555034637,0.14255864918231964
0.17810291051864624,0.11728518456220627,0.12883299589157104
0.16218417882919312,0.11865081638097763,0.15842805802822113
0.146743044257164,0.11728518456220627,0.18653394281864166
0.16864421963691711,0.12255501002073288,0.1378353238105774
0.19004040956497192,0.1272948682308197,0.3976816236972809
0.1445399820804596,0.11728518456220627,0.12002172321081161
0.4161682724952698,0.19884741306304932,0.12838977575302124
0.15662574768066406,0.11992897838354111,0.15834815800189972
0.305350661277771,0.15463897585868835,0.1734132468700409
0.3373589813709259,0.14149534702301025,0.14639897644519806
0.7309015393257141,0.7840794920921326,0.19281859695911407
0.7703564167022705,0.8143861889839172,0.13664068281650543
0.258097767829895,0.14935553073883057,0.14682823419570923
0.23442243039608002,0.1321733146905899,0.1419263631105423
0.1495659053325653,0.11728518456220627,0.1895870566368103
0.1789051741361618,0.1350201964378357,0.17020781338214874
0.26800599694252014,0.13561521470546722,0.13254325091838837
0.23041415214538574,0.2658528983592987,0.13837845623493195
0.18331317603588104,0.1246962919831276,0.15718017518520355
0.13573212921619415,0.11865081638097763,0.12017542123794556
0.23553745448589325,0.15677997469902039,0.14673230051994324
0.38916897773742676,0.17897900938987732,0.15080386400222778
0.3301938772201538,0.18661688268184662,0.1605704426765442
0.15439285337924957,0.11865081638097763,0.20487794280052185
0.3542783260345459,0.1432531625032425,0.16862894594669342
0.25872278213500977,0.14231756329536438,0.1317341923713684
0.2880317270755768,0.16359807550907135,0.1285046637058258
0.2803270220756531,0.13937246799468994,0.14371605217456818
0.13573212921619415,0.11865081638097763,0.12808085978031158
0.36047154664993286,0.15181517601013184,0.13615693151950836
0.13386493921279907,0.11728518456220627,0.1289820820093155
0.1484256386756897,0.11728518456220627,0.12715764343738556
0.310168594121933,0.1292792707681656,0.16780583560466766
0.2963230013847351,0.1717255860567093,0.13877110183238983
0.14249220490455627,0.11728518456220627,0.19358672201633453
0.31642428040504456,0.1332772672176361,0.17861801385879517
0.17613504827022552,0.123189777135849,0.13984058797359467
0.20884622633457184,0.11728518456220627,0.13471563160419464
0.29226648807525635,0.11865081638097763,0.14636176824569702
0.3512001037597656,0.1332772672176361,0.19157864153385162
0.18694326281547546,0.12330414354801178,0.21562287211418152
0.2078578621149063,0.1396375447511673,0.14207257330417633
0.17166833579540253,0.1194620132446289,0.1346244066953659
0.29127049446105957,0.1447581648826599,0.1681971251964569
0.2598488926887512,0.1584119349718094,0.1400814950466156
0.20941728353500366,0.13233356177806854,0.1486089676618576
0.2741393744945526,0.1600555181503296,0.1298072636127472
0.5424652695655823,0.1499119997024536,0.20071901381015778
0.15745317935943604,0.11926960200071335,0.17264443635940552
0.16801854968070984,0.12246690690517426,0.12520650029182434
0.17787304520606995,0.12065518647432327,0.21687868237495422
0.14551478624343872,0.11728518456220627,0.13423381745815277
0.14871901273727417,0.1194620132446289,0.1749248206615448
0.27467161417007446,0.14836445450782776,0.1423860341310501
0.2034061849117279,0.11728518456220627,0.12880465388298035
0.1819339096546173,0.12643744051456451,0.129516139626503
0.29169702529907227,0.14567174017429352,0.15863341093063354
0.18318751454353333,0.13773372769355774,0.18350183963775635
0.25017648935317993,0.14070524275302887,0.13551445305347443
0.1392718255519867,0.11728518456220627,0.16984528303146362
0.1722932606935501,0.12435659021139145,0.20937438309192657
0.16245658695697784,0.1194620132446289,0.19731920957565308
0.16245658695697784,0.1194620132446289,0.18965931236743927
0.1830456703901291,0.12907327711582184,0.14674650132656097
0.136237233877182,0.11728518456220627,0.1278439611196518
0.22381967306137085,0.1710468828678131,0.145527645945549
0.15314659476280212,0.1194620132446289,0.148121178150177
0.24063146114349365,0.12664224207401276,0.14865614473819733
0.255190908908844,0.1286821812391281,0.13016277551651
0.45323002338409424,0.5497750043869019,0.1624308079481125
0.2618723511695862,0.17788854241371155,0.152854323387146
0.18222005665302277,0.1265636533498764,0.13256201148033142
0.19765280187129974,0.1194620132446289,0.2245303839445114
0.22632060945034027,0.132441908121109,0.1646168977022171
0.21483995020389557,0.12828096747398376,0.1432790756225586
0.2244872748851776,0.14985406398773193,0.1486334651708603
0.17237578332424164,0.13804174959659576,0.13371653854846954
0.22032134234905243,0.15230689942836761,0.14497604966163635
0.35028311610221863,0.22661937773227692,0.2331775724887848
0.8794605731964111,0.8729255199432373,0.14415864646434784
0.19852963089942932,0.1606520116329193,0.14313989877700806
0.26001977920532227,0.13406160473823547,0.21608379483222961
0.6996320486068726,0.5457475185394287,0.1300056427717209
0.313345342874527,0.13603869080543518,0.3695310950279236
0.26385197043418884,0.14487086236476898,0.13080668449401855
0.4212687015533447,0.16027818620204926,0.18788361549377441
0.23209340870380402,0.14566941559314728,0.13831034302711487
0.7977259755134583,0.8202963471412659,0.1601414829492569
0.21981099247932434,0.14506150782108307,0.13507682085037231
0.16898131370544434,0.11981572955846786,0.12539982795715332
0.20348003506660461,0.13976915180683136,0.17747026681900024
0.1853293925523758,0.12547792494297028,0.15848514437675476
0.247041255235672,0.12994523346424103,0.17644667625427246
0.25851085782051086,0.15074089169502258,0.22553227841854095
0.6746323704719543,0.410871297121048,0.2007148265838623
0.21970441937446594,0.12994523346424103,0.17229199409484863
0.28199711441993713,0.13561521470546722,0.14327768981456757
0.16554230451583862,0.11855059862136841,0.1552075445652008
0.2327970713376999,0.12481087446212769,0.16389161348342896
0.16643507778644562,0.12089890241622925,0.16422012448310852
0.17509622871875763,0.1255529820919037,0.13357757031917572
0.31727948784828186,0.20177340507507324,0.14026594161987305
0.17473074793815613,0.12373574078083038,0.13428930938243866
0.15826687216758728,0.11728518456220627,0.18449822068214417
0.15631262958049774,0.18977443873882294,0.12782642245292664
0.17017631232738495,0.1194620132446289,0.15728497505187988
0.3160868287086487,0.13275927305221558,0.2568039894104004
0.20288589596748352,0.11865081638097763,0.2303343117237091
0.22467650473117828,0.17147116363048553,0.1370135098695755
0.23473331332206726,0.16393928229808807,0.15504364669322968
0.19478149712085724,0.12089890241622925,0.17424236238002777
0.34059005975723267,0.13176843523979187,0.2803926467895508
0.1519390493631363,0.11728518456220627,0.14235420525074005
0.16386616230010986,0.12136627733707428,0.15070907771587372
0.2252907156944275,0.1295669972896576,0.22808408737182617
0.22045309841632843,0.12195134907960892,0.1449962556362152
0.1783173829317093,0.12023977935314178,0.19724537432193756
0.24856966733932495,0.1266750693321228,0.26986902952194214
0.17312292754650116,0.11865081638097763,0.18863031268119812
0.19296377897262573,0.1257111132144928,0.1496216207742691
0.1692773401737213,0.11865081638097763,0.1361309140920639
0.5862250924110413,0.3243745267391205,0.3344561755657196
0.24665814638137817,0.1537361741065979,0.19835984706878662
0.18438124656677246,0.1257111132144928,0.1510729044675827
0.3274628520011902,0.1568191945552826,0.1753109246492386
0.18562781810760498,0.1318824291229248,0.16380274295806885
0.18314354121685028,0.1257111132144928,0.14933831989765167
0.3043842613697052,0.1552656888961792,0.141863152384758
0.14728125929832458,0.12098467350006104,0.13593807816505432
0.23863765597343445,0.14726167917251587,0.21585524082183838
0.34153202176094055,0.18960551917552948,0.19898231327533722
0.17517471313476562,0.1266143023967743,0.2034732550382614
0.33411362767219543,0.18314169347286224,0.1424630880355835
0.14664624631404877,0.11728518456220627,0.14112161099910736
0.1651940494775772,0.11728518456220627,0.13715626299381256
0.19924785196781158,0.12813419103622437,0.15826058387756348
0.41103097796440125,0.1568271666765213,0.22758430242538452
0.2618503272533417,0.15441547334194183,0.1413160115480423
0.2439994066953659,0.12492424249649048,0.1507250964641571
0.21419382095336914,0.14692875742912292,0.18091309070587158
0.19828908145427704,0.13551247119903564,0.12510640919208527
0.15314659476280212,0.1194620132446289,0.14218732714653015
0.15650711953639984,0.11728518456220627,0.21230824291706085
0.18411065638065338,0.12313346564769745,0.18261168897151947
0.21913059055805206,0.13360561430454254,0.13517962396144867
0.1897747814655304,0.13360561430454254,0.1819666028022766
0.339828222990036,0.17620238661766052,0.15038838982582092
0.3338549733161926,0.14454038441181183,0.14507248997688293
0.18450209498405457,0.11865081638097763,0.14580175280570984
0.21913863718509674,0.144057035446167,0.18763625621795654
0.7089822292327881,0.7779737710952759,0.17434674501419067
0.25018298625946045,0.15181486308574677,0.14131714403629303
0.30857452750205994,0.14641593396663666,0.1351078897714615
0.26778268814086914,0.14454038441181183,0.1519404947757721
0.369416743516922,0.18221762776374817,0.15225759148597717
0.8393538594245911,0.8327031135559082,0.20721592009067535
0.211007222533226,0.15339575707912445,0.15550804138183594
0.2505488693714142,0.13773958384990692,0.13138805329799652
0.1773817092180252,0.11865081638097763,0.14012408256530762
0.3198615610599518,0.14410601556301117,0.14714714884757996
0.3970194458961487,0.17907270789146423,0.1756546050310135
0.20124171674251556,0.1355762779712677,0.14058753848075867
0.2154356688261032,0.16395524144172668,0.13487716019153595
0.1999606341123581,0.15340156853199005,0.1357678472995758
0.2295411080121994,0.1384473294019699,0.13720203936100006
0.2805868089199066,0.15550056099891663,0.13047267496585846
0.20224808156490326,0.12427567690610886,0.14277547597885132
0.15658022463321686,0.11728518456220627,0.2052837610244751
0.14551478624343872,0.11728518456220627,0.1325269341468811
0.3904266357421875,0.16689494252204895,0.15646982192993164
0.7458176016807556,0.697576105594635,0.1531405746936798
0.24087674915790558,0.19092750549316406,0.201145201921463
0.17709262669086456,0.12760503590106964,0.11789610981941223
0.24889613687992096,0.14056934416294098,0.13555283844470978
0.1418837308883667,0.11728518456220627,0.131770059466362
0.1712878793478012,0.12203304469585419,0.16677792370319366
0.2378014475107193,0.1265636533498764,0.1603565365076065
0.14042408764362335,0.11865081638097763,0.12632741034030914
0.3024339973926544,0.17238587141036987,0.1765691190958023
0.1453506052494049,0.11865081638097763,0.1512865573167801
0.2555467188358307,0.15314482152462006,0.2742811143398285
0.18980693817138672,0.14904452860355377,0.16284038126468658
0.15869398415088654,0.11865081638097763,0.1366584300994873
0.1795974224805832,0.1272948682308197,0.1512371301651001
0.19037963449954987,0.1280612200498581,0.13393838703632355
0.16938069462776184,0.11865081638097763,0.1533983051776886
0.136237233877182,0.11728518456220627,0.1234273687005043
0.1740000694990158,0.12243732064962387,0.2368307113647461
0.26066872477531433,0.13240036368370056,0.14762996137142181
0.15222696959972382,0.11865081638097763,0.12014342099428177
0.24277175962924957,0.12351681292057037,0.17577172815799713
0.2619761824607849,0.12230080366134644,0.1584746092557907
0.15753240883350372,0.11728518456220627,0.1408701390028
0.3208080232143402,0.16514217853546143,0.16114018857479095
0.13386493921279907,0.11728518456220627,0.1495378315448761
0.1646842211484909,0.12667225301265717,0.1411348283290863
0.18946771323680878,0.12238647788763046,0.13411395251750946
