0,1,2
0.1431521,0.02474024,0.1233002
0.44434115,0.09138161,0.13433544
0.19530529,0.022441868,0.07850747
0.059207715,0.014272512,0.056919806
0.2945439,0.03053194,0.09223476
0.07891133,0.009639441,0.06489353
0.07819761,0.016418835,0.036565576
0.3283221,0.069381185,0.18023391
0.41408727,0.11095109,0.083967626
0.26543224,0.038317975,0.100658394
0.18910764,0.025814965,0.07971437
0.17876883,0.05676942,0.08340796
0.3950888,0.18385434,0.07478466
0.36683038,0.07734928,0.15069465
0.0719889,0.03121836,0.020848822
0.3017713,0.061927237,0.06598877
0.25217003,0.08294591,0.0659666
0.2756816,0.038183887,0.20489581
0.2947211,0.07223436,0.1341074
0.047456417,0.0054804906,0.06153641
0.12972453,0.035794392,0.06602374
0.1987538,0.046818316,0.04669937
0.10683254,0.016177079,0.046494905
0.095091455,0.019929692,0.070757486
0.22502908,0.027334481,0.14222422
0.062071092,0.008985471,0.06462907
0.10426929,0.027637357,0.21684663
0.26118234,0.023907283,0.24031295
0.22485477,0.045316488,0.07400222
0.21276653,0.01186135,0.15809998
0.21951579,0.0387222,0.069007486
0.5467813,0.12630399,0.21081252
0.18790625,0.036036268,0.051843215
0.34148884,0.04133223,0.057035226
0.2624955,0.032790344,0.05775875
0.29324013,0.06494007,0.0512434
0.36706194,0.04547802,0.06800585
0.21028759,0.016472617,0.17561403
0.07959438,0.021354837,0.060697526
0.17591491,0.03370256,0.046355806
0.21168113,0.038327888,0.1307295
0.1578657,0.026164845,0.056371387
0.29427963,0.03458394,0.1435312
0.29461482,0.07773823,0.11790181
0.46287462,0.17741229,0.15956858
0.36551434,0.0565025,0.163849
0.15154596,0.058774382,0.11429157
0.1651256,0.06502239,0.035838064
0.080880865,0.0170399,0.06583679
0.20491259,0.0876073,0.03970026
0.18590486,0.02538682,0.06907307
0.121866874,0.058949288,0.053759124
0.12171462,0.033996176,0.026043162
0.069913544,0.010268248,0.04232401
0.27746356,0.02328213,0.22529854
0.3726947,0.02259892,0.18912801
0.396492,0.123912685,0.096934125
0.30014125,0.012961666,0.17056224
0.2105657,0.018932685,0.100450926
0.5933927,0.07242974,0.22428176
0.18540797,0.032568578,0.07170108
0.06384758,0.01854045,0.052653953
0.695271,0.2950503,0.103155635
0.10876657,0.039779495,0.06440374
0.18085107,0.026980465,0.06261494
0.1253395,0.028269485,0.055891544
0.122290075,0.027723162,0.035389837
0.23454309,0.063524924,0.052200392
0.29989612,0.018756611,0.09139697
0.33018985,0.04841368,0.15303907
0.1440815,0.040069748,0.09366553
0.10909547,0.019534823,0.060339425
0.22535342,0.028167937,0.09316265
0.33688524,0.08225042,0.16797297
0.17772229,0.04250614,0.06254599
0.3608706,0.07681194,0.047652535
0.7015066,0.07529117,0.22514935
0.2533712,0.032490797,0.07552494
0.238576,0.036428574,0.05311401
0.3460627,0.03950416,0.12706284
0.220873,0.038519528,0.040933646
0.30847868,0.08135053,0.074387945
0.1609801,0.018872995,0.07211568
0.3691043,0.022047326,0.20336632
0.23831451,0.026407002,0.17995505
0.25098324,0.054551855,0.16567245
0.39521465,0.12769477,0.10791717
0.14069925,0.04372489,0.15317476
0.23955542,0.0418896,0.0524993
0.25305244,0.040984828,0.120760195
0.37173426,0.03484811,0.14008823
0.20088713,0.022339856,0.11468114
0.11755463,0.044813957,0.07286196
0.1739181,0.054606553,0.053267747
0.13902195,0.00826576,0.13269055
0.17331621,0.01383558,0.18966578
0.11933974,0.035461705,0.1515869
0.19711612,0.02272527,0.04782078
0.23075284,0.012316484,0.1501368
0.18876368,0.019216102,0.072788134
0.24636523,0.053177956,0.089782
0.20468378,0.093634024,0.122782595
0.07085469,0.028268738,0.090825796
0.07723513,0.0110963965,0.07350402
0.1547974,0.032956112,0.14618391
0.2772489,0.04423612,0.086604826
0.10360302,0.015837124,0.05123905
0.109920174,0.017235175,0.049930356
0.25778154,0.04480122,0.11463591
0.07327169,0.01108092,0.048204742
0.12537189,0.08986726,0.015954083
0.062083587,0.067659326,0.023853363
0.1378974,0.012319478,0.18012023
0.25112763,0.024470625,0.16304462
0.08005914,0.029699719,0.03275969
0.12854175,0.058169257,0.018327253
0.35064247,0.1741012,0.107754745
0.14199534,0.017921323,0.12584983
0.14712644,0.032191116,0.048007682
0.47426683,0.083330035,0.180217
0.25070697,0.054124825,0.11118746
0.38259614,0.052229382,0.12262647
